YEAR,DAY_OF_WEEK,FL_DATE,MKT_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,10423,1042302,30423,"Austin, TX",TX,1115,1137,14,1151,1417,4,1355,1421,0,0,100,104,619,22,0,4,0,0
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,10423,1042302,30423,"Austin, TX",TX,1435,1435,10,1445,1703,18,1715,1721,0,0,100,106,619,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,10800,1080003,32575,"Burbank, CA",CA,1900,1902,9,1911,2000,3,2005,2003,0,0,125,121,672,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,10821,1082106,30852,"Baltimore, MD",MD,1555,1559,11,1610,2125,14,2130,2139,0,0,215,220,1670,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,11259,1125904,30194,"Dallas, TX",TX,645,643,9,652,915,4,930,919,0,0,105,96,580,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,11259,1125904,30194,"Dallas, TX",TX,945,939,10,949,1213,3,1230,1216,0,0,105,97,580,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,11259,1125904,30194,"Dallas, TX",TX,1235,1345,9,1354,1614,5,1520,1619,0,0,105,94,580,0,0,59,0,0
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,11259,1125904,30194,"Dallas, TX",TX,1415,1547,8,1555,1814,7,1655,1821,0,0,100,94,580,0,0,84,0,2
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,11259,1125904,30194,"Dallas, TX",TX,1715,1800,9,1809,2031,7,2000,2038,0,0,105,98,580,3,0,0,0,35
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,11292,1129202,30325,"Denver, CO",CO,715,,,,,,840,,1,0,85,,349,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,11292,1129202,30325,"Denver, CO",CO,1025,1114,12,1126,1222,6,1150,1228,0,0,85,74,349,0,38,0,0,0
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,11292,1129202,30325,"Denver, CO",CO,1645,1742,11,1753,1851,15,1810,1906,0,0,85,84,349,12,0,0,0,44
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,11292,1129202,30325,"Denver, CO",CO,2015,2156,9,2205,2302,8,2140,2310,0,0,85,74,349,0,0,0,0,90
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,12191,1219103,31453,"Houston, TX",TX,700,659,13,712,957,5,1005,1002,0,0,125,123,759,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,12191,1219103,31453,"Houston, TX",TX,1620,1705,10,1715,1953,11,1915,2004,0,0,115,119,759,0,0,4,0,45
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,12889,1288904,32211,"Las Vegas, NV",NV,600,556,8,604,615,6,645,621,0,0,105,85,486,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,12889,1288904,32211,"Las Vegas, NV",NV,1100,1056,9,1105,1118,5,1140,1123,0,0,100,87,486,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,12889,1288904,32211,"Las Vegas, NV",NV,1350,1402,9,1411,1423,4,1430,1427,0,0,100,85,486,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,12889,1288904,32211,"Las Vegas, NV",NV,1820,1912,9,1921,1936,5,1900,1941,0,0,100,89,486,0,0,0,0,41
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,12892,1289208,32575,"Los Angeles, CA",CA,1540,1541,8,1549,1630,9,1645,1639,0,0,125,118,677,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,13232,1323202,30977,"Chicago, IL",IL,1210,1420,7,1427,1735,3,1545,1738,0,0,155,138,1121,0,0,0,0,113
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,13796,1379609,32457,"Oakland, CA",CA,530,533,14,547,658,5,710,703,0,0,160,150,889,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,14107,1410702,30466,"Phoenix, AZ",AZ,545,537,12,549,644,4,715,648,0,0,90,71,328,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,14107,1410702,30466,"Phoenix, AZ",AZ,1130,1156,12,1208,1259,5,1300,1304,0,0,90,68,328,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,14107,1410702,30466,"Phoenix, AZ",AZ,1935,1949,13,2002,2059,7,2100,2106,0,0,85,77,328,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,14679,1467903,33570,"San Diego, CA",CA,1030,1029,14,1043,1115,3,1125,1118,0,0,115,109,628,,,,,
2023,1,1/2/23 0:00,19393,10140,1014005,30140,"Albuquerque, NM",NM,14679,1467903,33570,"San Diego, CA",CA,1635,1657,11,1708,1741,3,1730,1744,0,0,115,107,628,,,,,
2023,1,1/2/23 0:00,19393,10257,1025702,30257,"Albany, NY",NY,10821,1082106,30852,"Baltimore, MD",MD,520,520,10,530,625,6,650,631,0,0,90,71,289,,,,,
2023,1,1/2/23 0:00,19393,10257,1025702,30257,"Albany, NY",NY,10821,1082106,30852,"Baltimore, MD",MD,935,931,7,938,1033,4,1055,1037,0,0,80,66,289,,,,,
2023,1,1/2/23 0:00,19393,10257,1025702,30257,"Albany, NY",NY,10821,1082106,30852,"Baltimore, MD",MD,1240,1236,7,1243,1336,9,1355,1345,0,0,75,69,289,,,,,
2023,1,1/2/23 0:00,19393,10257,1025702,30257,"Albany, NY",NY,10821,1082106,30852,"Baltimore, MD",MD,1735,1740,7,1747,1842,5,1855,1847,0,0,80,67,289,,,,,
2023,1,1/2/23 0:00,19393,10257,1025702,30257,"Albany, NY",NY,11292,1129202,30325,"Denver, CO",CO,1700,1715,6,1721,1928,12,1920,1940,0,0,260,265,1610,0,0,5,0,15
2023,1,1/2/23 0:00,19393,10257,1025702,30257,"Albany, NY",NY,13204,1320402,31454,"Orlando, FL",FL,1255,1435,10,1445,1708,4,1555,1712,0,0,180,157,1073,0,0,77,0,0
2023,1,1/2/23 0:00,19393,10257,1025702,30257,"Albany, NY",NY,13232,1323202,30977,"Chicago, IL",IL,500,455,10,505,818,5,625,823,0,1,145,,717,,,,,
2023,1,1/2/23 0:00,19393,10257,1025702,30257,"Albany, NY",NY,13232,1323202,30977,"Chicago, IL",IL,2015,2211,6,2217,2333,5,2135,2338,0,0,140,147,717,0,0,7,0,116
2023,1,1/2/23 0:00,19393,10279,1027903,30279,"Amarillo, TX",TX,10423,1042302,30423,"Austin, TX",TX,645,643,7,650,755,4,755,759,0,0,70,76,418,,,,,
2023,1,1/2/23 0:00,19393,10279,1027903,30279,"Amarillo, TX",TX,11259,1125904,30194,"Dallas, TX",TX,535,534,10,544,636,18,650,654,0,0,75,80,323,,,,,
2023,1,1/2/23 0:00,19393,10279,1027903,30279,"Amarillo, TX",TX,11259,1125904,30194,"Dallas, TX",TX,1035,1027,12,1039,1136,5,1150,1141,0,0,75,74,323,,,,,
2023,1,1/2/23 0:00,19393,10279,1027903,30279,"Amarillo, TX",TX,11259,1125904,30194,"Dallas, TX",TX,1350,1413,13,1426,1520,3,1510,1523,0,0,80,70,323,,,,,
2023,1,1/2/23 0:00,19393,10279,1027903,30279,"Amarillo, TX",TX,11259,1125904,30194,"Dallas, TX",TX,1915,1956,7,2003,2056,3,2030,2059,0,0,75,63,323,0,0,0,0,29
2023,1,1/2/23 0:00,19393,10279,1027903,30279,"Amarillo, TX",TX,11292,1129202,30325,"Denver, CO",CO,2125,,,,,,2150,,1,0,85,,359,,,,,
2023,1,1/2/23 0:00,19393,10279,1027903,30279,"Amarillo, TX",TX,12889,1288904,32211,"Las Vegas, NV",NV,1510,1545,9,1554,1545,4,1520,1549,0,0,130,124,758,0,0,0,0,29
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,10423,1042302,30423,"Austin, TX",TX,840,839,8,847,948,5,1025,953,0,0,165,134,813,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,10423,1042302,30423,"Austin, TX",TX,1520,1520,11,1531,1642,9,1655,1651,0,0,155,151,813,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,10423,1042302,30423,"Austin, TX",TX,2030,2030,10,2040,2145,6,2205,2151,0,0,155,141,813,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,10693,1069302,30693,"Nashville, TN",TN,1655,1711,8,1719,1659,7,1705,1706,0,0,70,55,214,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,10821,1082106,30852,"Baltimore, MD",MD,700,656,8,704,824,2,845,826,0,0,105,90,577,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,10821,1082106,30852,"Baltimore, MD",MD,915,917,10,927,1044,4,1100,1048,0,0,105,91,577,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,10821,1082106,30852,"Baltimore, MD",MD,1355,1715,14,1729,1845,4,1540,1849,0,0,105,94,577,189,0,0,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,10821,1082106,30852,"Baltimore, MD",MD,1940,1956,11,2007,2123,5,2125,2128,0,0,105,92,577,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,10821,1082106,30852,"Baltimore, MD",MD,2235,120,7,127,243,4,20,247,0,0,105,87,577,0,3,0,0,144
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11042,1104205,30647,"Cleveland, OH",OH,1900,1926,9,1935,2049,5,2040,2054,0,0,100,88,554,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11066,1106606,31066,"Columbus, OH",OH,1350,1440,10,1450,1555,5,1525,1600,0,0,95,80,447,4,0,0,0,31
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11259,1125904,30194,"Dallas, TX",TX,745,748,13,801,847,4,905,851,0,0,140,123,721,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11259,1125904,30194,"Dallas, TX",TX,1000,1001,12,1013,1108,5,1120,1113,0,0,140,132,721,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11259,1125904,30194,"Dallas, TX",TX,1505,1700,11,1711,1830,6,1625,1836,0,0,140,156,721,0,0,131,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11259,1125904,30194,"Dallas, TX",TX,1845,1851,13,1904,2019,6,2005,2025,0,0,140,154,721,6,0,14,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11259,1125904,30194,"Dallas, TX",TX,2020,2021,10,2031,2132,4,2145,2136,0,0,145,135,721,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11278,1127805,30852,"Washington, DC",VA,815,813,11,824,941,4,1000,945,0,0,105,92,547,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11278,1127805,30852,"Washington, DC",VA,1100,1124,18,1142,1300,3,1245,1303,0,0,105,99,547,0,0,0,0,18
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11278,1127805,30852,"Washington, DC",VA,1605,1636,19,1655,1812,7,1745,1819,0,0,100,103,547,18,0,3,0,13
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11278,1127805,30852,"Washington, DC",VA,2040,2049,12,2101,2216,4,2220,2220,0,0,100,91,547,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11292,1129202,30325,"Denver, CO",CO,625,631,10,641,726,9,755,735,0,0,210,184,1199,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11292,1129202,30325,"Denver, CO",CO,1305,1305,10,1315,1402,47,1430,1449,0,0,205,224,1199,0,0,19,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11292,1129202,30325,"Denver, CO",CO,1820,1832,13,1845,1941,12,1950,1953,0,0,210,201,1199,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11292,1129202,30325,"Denver, CO",CO,2230,110,8,118,159,8,2355,207,0,0,205,177,1199,94,0,0,0,38
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11697,1169706,32467,"Fort Lauderdale, FL",FL,750,756,8,804,928,3,950,931,0,0,120,95,581,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11697,1169706,32467,"Fort Lauderdale, FL",FL,955,952,24,1016,1137,4,1150,1141,0,0,115,109,581,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11697,1169706,32467,"Fort Lauderdale, FL",FL,2035,2049,11,2100,2223,5,2225,2228,0,0,110,99,581,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11996,1199603,31871,"Greer, SC",SC,950,954,12,1006,1032,3,1045,1035,0,0,55,41,153,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,11996,1199603,31871,"Greer, SC",SC,2230,2341,8,2349,18,1,2325,19,0,0,55,38,153,0,0,0,0,54
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12191,1219103,31453,"Houston, TX",TX,600,559,7,606,650,5,720,655,0,0,140,116,696,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12191,1219103,31453,"Houston, TX",TX,1240,1243,11,1254,1342,6,1355,1348,0,0,135,125,696,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12191,1219103,31453,"Houston, TX",TX,1805,1905,12,1917,2011,6,1925,2017,0,0,140,132,696,0,0,0,0,52
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12191,1219103,31453,"Houston, TX",TX,2100,2220,10,2230,2325,6,2220,2331,0,0,140,131,696,0,0,0,0,71
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12264,1226402,30852,"Washington, DC",VA,1000,959,24,1023,1136,5,1145,1141,0,0,105,102,534,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12339,1233904,32337,"Indianapolis, IN",IN,745,743,9,752,901,6,915,907,0,0,90,84,432,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12448,1244807,32448,"Jackson/Vicksburg, MS",MS,745,747,24,811,811,3,805,814,0,0,80,87,341,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12448,1244807,32448,"Jackson/Vicksburg, MS",MS,1330,1406,10,1416,1412,3,1345,1415,0,0,75,69,341,0,0,0,0,30
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12448,1244807,32448,"Jackson/Vicksburg, MS",MS,2030,2157,11,2208,2208,3,2050,2211,0,0,80,74,341,0,0,0,0,81
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12451,1245102,31136,"Jacksonville, FL",FL,950,948,20,1008,1053,5,1110,1058,0,0,80,70,270,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12451,1245102,31136,"Jacksonville, FL",FL,2255,12,10,22,105,6,10,111,0,0,75,59,270,0,0,0,0,61
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12889,1288904,32211,"Las Vegas, NV",NV,620,615,10,625,716,6,800,722,0,0,280,247,1747,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12953,1295304,31703,"New York, NY",NY,615,614,9,623,803,4,825,807,0,0,130,113,762,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12953,1295304,31703,"New York, NY",NY,1020,1019,14,1033,1214,12,1235,1226,0,0,135,127,762,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12953,1295304,31703,"New York, NY",NY,1450,1514,11,1525,1703,6,1700,1709,0,0,130,115,762,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12953,1295304,31703,"New York, NY",NY,2020,35,8,43,215,4,2230,219,0,0,130,104,762,53,0,0,0,176
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,12992,1299206,32600,"Little Rock, AR",AR,1325,1325,8,1333,1344,3,1400,1347,0,0,95,82,453,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13198,1319801,33198,"Kansas City, MO",MO,740,740,13,753,834,7,850,841,0,0,130,121,692,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13198,1319801,33198,"Kansas City, MO",MO,2030,2237,11,2248,2330,3,2140,2333,0,0,130,116,692,0,0,0,0,113
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13204,1320402,31454,"Orlando, FL",FL,620,618,10,628,735,7,750,742,0,0,90,84,404,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13204,1320402,31454,"Orlando, FL",FL,1205,1224,14,1238,1338,9,1330,1347,0,0,85,83,404,17,0,0,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13204,1320402,31454,"Orlando, FL",FL,1740,1912,10,1922,2020,30,1910,2050,0,0,90,98,404,0,0,100,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13204,1320402,31454,"Orlando, FL",FL,2225,2300,11,2311,9,15,2355,24,0,0,90,84,404,5,0,0,0,24
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13232,1323202,30977,"Chicago, IL",IL,605,923,10,933,1004,32,705,1036,0,0,120,133,591,0,0,211,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13232,1323202,30977,"Chicago, IL",IL,1155,1155,9,1204,1229,5,1245,1234,0,0,110,99,591,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13232,1323202,30977,"Chicago, IL",IL,1555,1612,11,1623,1647,3,1650,1650,0,0,115,98,591,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13232,1323202,30977,"Chicago, IL",IL,2005,2109,11,2120,2146,2,2100,2148,0,0,115,99,591,4,0,0,0,44
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13232,1323202,30977,"Chicago, IL",IL,2225,2234,13,2247,2340,20,2320,2400,0,0,115,146,591,0,0,31,0,9
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13244,1324402,33244,"Memphis, TN",TN,745,742,8,750,747,4,810,751,0,0,85,69,332,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13244,1324402,33244,"Memphis, TN",TN,2030,2029,14,2043,2041,4,2050,2045,0,0,80,76,332,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13303,1330303,32467,"Miami, FL",FL,950,948,12,1000,1127,3,1145,1130,0,0,115,102,594,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13303,1330303,32467,"Miami, FL",FL,2235,119,12,131,255,4,25,259,0,0,110,100,594,0,0,0,10,144
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13342,1334207,33342,"Milwaukee, WI",WI,740,738,12,750,825,4,845,829,0,0,125,111,669,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13495,1349505,33495,"New Orleans, LA",LA,750,749,11,800,813,3,825,816,0,0,95,87,425,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13495,1349505,33495,"New Orleans, LA",LA,1335,1347,10,1357,1409,2,1410,1411,0,0,95,84,425,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13495,1349505,33495,"New Orleans, LA",LA,2025,2316,15,2331,2343,3,2100,2346,0,0,95,90,425,14,0,0,0,152
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13851,1385103,33851,"Oklahoma City, OK",OK,1545,1711,7,1718,1810,3,1705,1813,0,0,140,122,761,68,0,0,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,13871,1387102,33316,"Omaha, NE",NE,740,738,10,748,851,3,915,854,0,0,155,136,821,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14027,1402702,34027,"West Palm Beach/Palm Beach, FL",FL,950,1006,28,1034,1154,4,1140,1158,0,0,110,112,545,0,0,12,0,6
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14100,1410005,34100,"Philadelphia, PA",PA,950,944,13,957,1126,4,1145,1130,0,0,115,106,666,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14100,1410005,34100,"Philadelphia, PA",PA,2230,27,7,34,157,5,25,202,0,0,115,95,666,0,0,0,0,97
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14107,1410702,30466,"Phoenix, AZ",AZ,700,717,11,728,909,7,915,916,0,0,255,239,1587,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14122,1412202,30198,"Pittsburgh, PA",PA,1255,1251,9,1300,1414,4,1430,1418,0,0,95,87,526,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14492,1449202,34492,"Raleigh/Durham, NC",NC,950,950,9,959,1059,5,1115,1104,0,0,85,74,356,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14492,1449202,34492,"Raleigh/Durham, NC",NC,2245,2258,14,2312,10,3,5,13,0,0,80,75,356,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14524,1452401,34524,"Richmond, VA",VA,1025,1045,14,1059,1202,3,1200,1205,0,0,95,80,481,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14524,1452401,34524,"Richmond, VA",VA,1525,1521,13,1534,1636,4,1650,1640,0,0,85,79,481,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14524,1452401,34524,"Richmond, VA",VA,2240,2325,12,2337,39,6,15,45,0,0,95,80,481,5,0,0,0,25
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14635,1463502,31714,"Fort Myers, FL",FL,1635,1914,13,1927,2041,3,1820,2044,0,0,105,90,515,0,0,67,0,77
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14683,1468305,33214,"San Antonio, TX",TX,750,750,8,758,912,9,930,921,0,0,160,151,874,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14730,1473004,33044,"Louisville, KY",KY,2035,2037,11,2048,2140,12,2150,2152,0,0,75,75,321,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,955,952,14,1006,1109,4,1130,1113,0,0,95,81,444,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,2240,2238,13,2251,2355,4,10,2359,0,0,90,81,444,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15016,1501606,31123,"St. Louis, MO",MO,615,616,11,627,648,5,700,653,0,0,105,97,484,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15016,1501606,31123,"St. Louis, MO",MO,1415,1425,9,1434,1455,3,1455,1458,0,0,100,93,484,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15016,1501606,31123,"St. Louis, MO",MO,2040,2041,9,2050,2124,5,2120,2129,0,0,100,108,484,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15304,1530402,33195,"Tampa, FL",FL,620,619,11,630,730,2,745,732,0,0,85,73,406,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15304,1530402,33195,"Tampa, FL",FL,1000,1003,17,1020,1122,3,1130,1125,0,0,90,82,406,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15304,1530402,33195,"Tampa, FL",FL,1540,1736,23,1759,1900,6,1705,1906,0,0,85,90,406,0,0,121,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15304,1530402,33195,"Tampa, FL",FL,2240,2312,9,2321,21,3,5,24,0,0,85,72,406,11,0,0,0,8
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10140,1014005,30140,"Albuquerque, NM",NM,1105,1107,11,1118,1146,4,1155,1150,0,0,110,103,619,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10140,1014005,30140,"Albuquerque, NM",NM,1545,1634,12,1646,1717,4,1640,1721,0,0,115,107,619,8,0,0,0,33
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10279,1027903,30279,"Amarillo, TX",TX,1935,2002,11,2013,2115,3,2050,2118,0,0,75,76,418,27,0,1,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10397,1039707,30397,"Atlanta, GA",GA,605,601,10,611,849,13,910,902,0,0,125,121,813,,,,,
