STATION,DATE,NAME,PRCP,SNOW
USW00094789,2018-06-28,"JFK INTERNATIONAL AIRPORT, NY US",236.0,0.0
USW00094789,2018-06-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-06-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-03,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-07-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-06,"JFK INTERNATIONAL AIRPORT, NY US",28.0,0.0
USW00094789,2018-07-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-09,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-14,"JFK INTERNATIONAL AIRPORT, NY US",71.0,0.0
USW00094789,2018-07-15,"JFK INTERNATIONAL AIRPORT, NY US",152.0,0.0
USW00094789,2018-07-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-17,"JFK INTERNATIONAL AIRPORT, NY US",173.0,0.0
USW00094789,2018-07-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-21,"JFK INTERNATIONAL AIRPORT, NY US",147.0,0.0
USW00094789,2018-07-22,"JFK INTERNATIONAL AIRPORT, NY US",236.0,0.0
USW00094789,2018-07-23,"JFK INTERNATIONAL AIRPORT, NY US",18.0,0.0
USW00094789,2018-07-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-25,"JFK INTERNATIONAL AIRPORT, NY US",76.0,0.0
USW00094789,2018-07-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-27,"JFK INTERNATIONAL AIRPORT, NY US",297.0,0.0
USW00094789,2018-07-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-07-30,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2018-07-31,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-01,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2018-08-02,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2018-08-03,"JFK INTERNATIONAL AIRPORT, NY US",13.0,0.0
USW00094789,2018-08-04,"JFK INTERNATIONAL AIRPORT, NY US",43.0,0.0
USW00094789,2018-08-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-07,"JFK INTERNATIONAL AIRPORT, NY US",188.0,0.0
USW00094789,2018-08-08,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-08-09,"JFK INTERNATIONAL AIRPORT, NY US",76.0,0.0
USW00094789,2018-08-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-11,"JFK INTERNATIONAL AIRPORT, NY US",84.0,0.0
USW00094789,2018-08-12,"JFK INTERNATIONAL AIRPORT, NY US",467.0,0.0
USW00094789,2018-08-13,"JFK INTERNATIONAL AIRPORT, NY US",152.0,0.0
USW00094789,2018-08-14,"JFK INTERNATIONAL AIRPORT, NY US",36.0,0.0
USW00094789,2018-08-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-17,"JFK INTERNATIONAL AIRPORT, NY US",8.0,0.0
USW00094789,2018-08-18,"JFK INTERNATIONAL AIRPORT, NY US",36.0,0.0
USW00094789,2018-08-19,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2018-08-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-21,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-22,"JFK INTERNATIONAL AIRPORT, NY US",66.0,0.0
USW00094789,2018-08-23,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-08-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-08-31,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-01,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-09-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-06,"JFK INTERNATIONAL AIRPORT, NY US",175.0,0.0
USW00094789,2018-09-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-08,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2018-09-09,"JFK INTERNATIONAL AIRPORT, NY US",112.0,0.0
USW00094789,2018-09-10,"JFK INTERNATIONAL AIRPORT, NY US",318.0,0.0
USW00094789,2018-09-11,"JFK INTERNATIONAL AIRPORT, NY US",69.0,0.0
USW00094789,2018-09-12,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2018-09-13,"JFK INTERNATIONAL AIRPORT, NY US",28.0,0.0
USW00094789,2018-09-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-18,"JFK INTERNATIONAL AIRPORT, NY US",170.0,0.0
USW00094789,2018-09-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-21,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-23,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2018-09-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-25,"JFK INTERNATIONAL AIRPORT, NY US",206.0,0.0
USW00094789,2018-09-26,"JFK INTERNATIONAL AIRPORT, NY US",91.0,0.0
USW00094789,2018-09-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-28,"JFK INTERNATIONAL AIRPORT, NY US",320.0,0.0
USW00094789,2018-09-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-09-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-02,"JFK INTERNATIONAL AIRPORT, NY US",84.0,0.0
USW00094789,2018-10-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-04,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2018-10-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-09,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-11,"JFK INTERNATIONAL AIRPORT, NY US",262.0,0.0
USW00094789,2018-10-12,"JFK INTERNATIONAL AIRPORT, NY US",196.0,0.0
USW00094789,2018-10-13,"JFK INTERNATIONAL AIRPORT, NY US",13.0,0.0
USW00094789,2018-10-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-15,"JFK INTERNATIONAL AIRPORT, NY US",18.0,0.0
USW00094789,2018-10-16,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-10-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-20,"JFK INTERNATIONAL AIRPORT, NY US",20.0,0.0
USW00094789,2018-10-21,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-10-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-26,"JFK INTERNATIONAL AIRPORT, NY US",8.0,0.0
USW00094789,2018-10-27,"JFK INTERNATIONAL AIRPORT, NY US",213.0,0.0
USW00094789,2018-10-28,"JFK INTERNATIONAL AIRPORT, NY US",13.0,0.0
USW00094789,2018-10-29,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-10-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-10-31,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-02,"JFK INTERNATIONAL AIRPORT, NY US",15.0,0.0
USW00094789,2018-11-03,"JFK INTERNATIONAL AIRPORT, NY US",61.0,0.0
USW00094789,2018-11-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-05,"JFK INTERNATIONAL AIRPORT, NY US",69.0,0.0
USW00094789,2018-11-06,"JFK INTERNATIONAL AIRPORT, NY US",124.0,0.0
USW00094789,2018-11-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-09,"JFK INTERNATIONAL AIRPORT, NY US",218.0,0.0
USW00094789,2018-11-10,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-11-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-12,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2018-11-13,"JFK INTERNATIONAL AIRPORT, NY US",295.0,0.0
USW00094789,2018-11-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-15,"JFK INTERNATIONAL AIRPORT, NY US",226.0,122.0
USW00094789,2018-11-16,"JFK INTERNATIONAL AIRPORT, NY US",41.0,0.0
USW00094789,2018-11-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-20,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-11-21,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-24,"JFK INTERNATIONAL AIRPORT, NY US",305.0,0.0
USW00094789,2018-11-25,"JFK INTERNATIONAL AIRPORT, NY US",310.0,0.0
USW00094789,2018-11-26,"JFK INTERNATIONAL AIRPORT, NY US",297.0,0.0
USW00094789,2018-11-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-11-30,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2018-12-01,"JFK INTERNATIONAL AIRPORT, NY US",15.0,0.0
USW00094789,2018-12-02,"JFK INTERNATIONAL AIRPORT, NY US",221.0,0.0
USW00094789,2018-12-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-09,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-13,"JFK INTERNATIONAL AIRPORT, NY US",23.0,0.0
USW00094789,2018-12-14,"JFK INTERNATIONAL AIRPORT, NY US",28.0,0.0
USW00094789,2018-12-15,"JFK INTERNATIONAL AIRPORT, NY US",38.0,0.0
USW00094789,2018-12-16,"JFK INTERNATIONAL AIRPORT, NY US",295.0,0.0
USW00094789,2018-12-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-20,"JFK INTERNATIONAL AIRPORT, NY US",71.0,0.0
USW00094789,2018-12-21,"JFK INTERNATIONAL AIRPORT, NY US",439.0,0.0
USW00094789,2018-12-22,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2018-12-23,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2018-12-24,"JFK INTERNATIONAL AIRPORT, NY US",18.0,0.0
USW00094789,2018-12-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-28,"JFK INTERNATIONAL AIRPORT, NY US",249.0,0.0
USW00094789,2018-12-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2018-12-31,"JFK INTERNATIONAL AIRPORT, NY US",312.0,0.0
USW00094789,2019-01-01,"JFK INTERNATIONAL AIRPORT, NY US",28.0,0.0
USW00094789,2019-01-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-05,"JFK INTERNATIONAL AIRPORT, NY US",102.0,0.0
USW00094789,2019-01-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-08,"JFK INTERNATIONAL AIRPORT, NY US",43.0,0.0
USW00094789,2019-01-09,"JFK INTERNATIONAL AIRPORT, NY US",18.0,0.0
USW00094789,2019-01-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-18,"JFK INTERNATIONAL AIRPORT, NY US",10.0,13.0
USW00094789,2019-01-19,"JFK INTERNATIONAL AIRPORT, NY US",104.0,0.0
USW00094789,2019-01-20,"JFK INTERNATIONAL AIRPORT, NY US",312.0,0.0
USW00094789,2019-01-21,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-24,"JFK INTERNATIONAL AIRPORT, NY US",348.0,0.0
USW00094789,2019-01-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-01-29,"JFK INTERNATIONAL AIRPORT, NY US",53.0,0.0
USW00094789,2019-01-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,5.0
USW00094789,2019-01-31,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-06,"JFK INTERNATIONAL AIRPORT, NY US",127.0,0.0
USW00094789,2019-02-07,"JFK INTERNATIONAL AIRPORT, NY US",38.0,0.0
USW00094789,2019-02-08,"JFK INTERNATIONAL AIRPORT, NY US",38.0,0.0
USW00094789,2019-02-09,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-12,"JFK INTERNATIONAL AIRPORT, NY US",218.0,30.0
USW00094789,2019-02-13,"JFK INTERNATIONAL AIRPORT, NY US",8.0,0.0
USW00094789,2019-02-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-17,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2019-02-18,"JFK INTERNATIONAL AIRPORT, NY US",23.0,0.0
USW00094789,2019-02-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-20,"JFK INTERNATIONAL AIRPORT, NY US",168.0,46.0
USW00094789,2019-02-21,"JFK INTERNATIONAL AIRPORT, NY US",43.0,0.0
USW00094789,2019-02-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-24,"JFK INTERNATIONAL AIRPORT, NY US",229.0,0.0
USW00094789,2019-02-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-02-28,"JFK INTERNATIONAL AIRPORT, NY US",3.0,3.0
USW00094789,2019-03-01,"JFK INTERNATIONAL AIRPORT, NY US",8.0,10.0
USW00094789,2019-03-02,"JFK INTERNATIONAL AIRPORT, NY US",142.0,81.0
USW00094789,2019-03-03,"JFK INTERNATIONAL AIRPORT, NY US",145.0,46.0
USW00094789,2019-03-04,"JFK INTERNATIONAL AIRPORT, NY US",112.0,18.0
USW00094789,2019-03-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-09,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-10,"JFK INTERNATIONAL AIRPORT, NY US",221.0,0.0
USW00094789,2019-03-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-15,"JFK INTERNATIONAL AIRPORT, NY US",41.0,0.0
USW00094789,2019-03-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-21,"JFK INTERNATIONAL AIRPORT, NY US",160.0,0.0
USW00094789,2019-03-22,"JFK INTERNATIONAL AIRPORT, NY US",150.0,0.0
USW00094789,2019-03-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-03-31,"JFK INTERNATIONAL AIRPORT, NY US",28.0,0.0
USW00094789,2019-04-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-02,"JFK INTERNATIONAL AIRPORT, NY US",13.0,0.0
USW00094789,2019-04-03,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2019-04-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-05,"JFK INTERNATIONAL AIRPORT, NY US",58.0,0.0
USW00094789,2019-04-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-08,"JFK INTERNATIONAL AIRPORT, NY US",69.0,0.0
USW00094789,2019-04-09,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2019-04-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-12,"JFK INTERNATIONAL AIRPORT, NY US",155.0,0.0
USW00094789,2019-04-13,"JFK INTERNATIONAL AIRPORT, NY US",91.0,0.0
USW00094789,2019-04-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-15,"JFK INTERNATIONAL AIRPORT, NY US",132.0,0.0
USW00094789,2019-04-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-19,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2019-04-20,"JFK INTERNATIONAL AIRPORT, NY US",142.0,0.0
USW00094789,2019-04-21,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2019-04-22,"JFK INTERNATIONAL AIRPORT, NY US",122.0,0.0
USW00094789,2019-04-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2019-04-24,"JFK INTERNATIONAL AIRPORT, NY US",8.0,0.0
USW00094789,2019-04-25,"JFK INTERNATIONAL AIRPORT, NY US",8.0,0.0
USW00094789,2019-04-26,"JFK INTERNATIONAL AIRPORT, NY US",282.0,0.0
USW00094789,2019-04-27,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2019-04-28,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2019-04-29,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2019-04-30,"JFK INTERNATIONAL AIRPORT, NY US",23.0,0.0
USW00094789,2019-05-01,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2019-05-02,"JFK INTERNATIONAL AIRPORT, NY US",46.0,0.0
USW00094789,2019-05-03,"JFK INTERNATIONAL AIRPORT, NY US",53.0,0.0
